timestamp,FVNT_V(V),OBVTC(K),ETC21(K),OFMTC(K),FPUMP_I(A),FTPT(psi),ETC4(K),ETC1(K),OVNT_I(A),PUF_I(A),ETC10(K),Thrust(lbf),FBANG_V(V),FRUNPT(psi),ETC2(K),LN2FILL_I(A),FVNT_I(A),FMV_I(A),OPV_V(V),Sense(V),CHPT2(psi),ETC7(K),OTTC3(K),OFILL_I(A),OPV_I(A),ETC14(K),FIPT(psi),PUISO2_I(A),ETC20(K),OMV_I(A),ODP(psi),OTTC2(K),Deluge_V(V),Ignitor_I(A),ETC12(K),OBV_I(A),PUISO2_V(V),FSISO2_V(V),ETC18(K),PUO_V(V),ORUNPT(psi),FMV_V(V),OBV_V(V),FPV_I(A),FBANG_I(A),OTPT(psi),OIPT(psi),FPV_V(V),PRPTO(psi),OTBTC(K),OVNT_V(V),Deluge_I(A),OFILL_V(V),ETC8(K),CHPT1(psi),FPUMP_V(V),LN2FILL_V(V),ETC6(K),FSISO2_I(A),PNPT(psi),Ignitor_V(V),OBANG_I(A),OITC(K),PRISO2_I(A),PUO_I(A),PRPT2(psi),PRISO2_V(V),PUPT2(psi),OMV_V(V),ETC13(K),OBANG_V(V),ETC16(K),PUF_V(V),OLVL(psi),FPUMP,FVNT,OBANG,OPV,OMV,FMV,OFILL,Deluge,FSISO2,Ignitor,FPV,PUF,PRISO2,PUISO2,PUO,LN2FILL,OVNT,OBV,FBANG
1757804529,23.788,292.812,287.742,98.814,-0.002,374.585,287.521,288.326,0.101,0.094,289.29,-22.252,0.213,-0.733,288.207,0.001,0.101,0.002,23.764,4.405,-1.115,73.859,78.559,0.002,0.095,286.048,-6.289,0.001,288.102,0.002,-36.077,250.07,28.179,-0.002,288.043,0.096,1.655,23.791,286.406,23.737,3.63,1.691,23.735,0.096,0.006,218.683,-4.882,23.766,232.988,294.046,23.781,-0.002,1.646,288.19,-3.642,27.635,1.676,286.761,0.097,121.644,27.635,0.006,288.102,0.001,0.092,1510.768,1.656,209.361,1.69,287.804,0.227,284.915,23.725,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.791,292.809,287.47,98.698,-0.002,374.442,287.637,288.386,0.101,0.094,289.553,-25.431,0.213,-0.781,288.267,0,0.101,0.002,23.764,4.405,-1.186,73.859,78.858,0.002,0.096,286.167,-6.432,0.002,287.898,0.002,-36.795,289.788,28.179,-0.002,288.196,0.096,1.658,23.79,286.644,23.74,3.153,1.692,23.733,0.097,0.006,218.731,-4.858,23.767,232.988,294.046,23.793,-0.002,1.647,288.221,-3.642,27.635,1.681,286.911,0.097,121.751,27.635,0.006,287.898,0.001,0.092,1511.006,1.66,209.337,1.69,287.958,0.228,284.974,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.788,292.868,287.558,98.514,-0.002,374.466,287.458,288.474,0.101,0.094,289.344,-20.663,0.213,-0.805,288.235,0,0.101,0.002,23.764,4.405,-1.067,73.779,78.782,0.002,0.096,286.17,-6.336,0.001,287.892,0.002,-36.838,288.388,28.179,-0.002,287.833,0.096,1.657,23.79,286.587,23.735,2.247,1.69,23.735,0.097,0.006,218.636,-4.81,23.767,232.965,294.046,23.786,-0.002,1.647,288.218,-3.69,27.635,1.681,286.61,0.097,121.632,27.635,0.006,287.892,0.001,0.092,1510.887,1.66,209.242,1.689,287.833,0.228,285.156,23.727,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.786,292.662,287.561,98.335,-0.002,374.371,287.609,288.116,0.101,0.094,289.465,-25.431,0.213,-0.757,288.235,0,0.102,0.001,23.764,4.405,-1.329,73.779,78.712,0.002,0.096,285.96,-6.145,0.002,288.105,0.002,-36.413,246.929,27.082,-0.002,287.986,0.096,1.658,23.788,286.437,23.737,2.39,1.692,23.733,0.097,0.006,218.636,-4.739,23.767,232.988,294.046,23.783,-0.002,1.647,288.19,-3.642,27.692,1.681,286.82,0.097,121.632,27.692,0.006,288.105,0.001,0.092,1511.364,1.658,209.194,1.69,287.867,0.228,285.125,23.724,-37.815,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.788,292.481,287.379,98.08,-0.002,374.347,287.546,288.204,0.101,0.093,289.284,-20.663,0.213,-0.757,288.145,0,0.102,0.002,23.764,4.405,-1.377,73.699,78.552,0.002,0.096,285.991,-6.336,0.001,288.4,0.002,-36.177,251.32,27.082,-0.002,287.804,0.096,1.658,23.791,286.647,23.742,3.057,1.693,23.731,0.097,0.006,218.612,-4.786,23.767,232.893,294.046,23.787,-0.002,1.647,288.037,-3.761,27.692,1.681,286.727,0.097,121.584,27.692,0.006,288.4,0.001,0.092,1511.96,1.659,209.075,1.689,287.864,0.228,285.156,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.788,292.481,287.379,97.964,-0.002,374.347,287.546,288.204,0.101,0.093,289.284,-20.663,0.213,-0.757,288.145,0,0.102,0.002,23.764,4.405,-1.377,73.699,78.705,0.002,0.096,286.167,-6.336,0.001,288.4,0.002,-36.177,282.811,27.082,-0.002,287.804,0.096,1.658,23.791,286.525,23.742,3.057,1.693,23.731,0.097,0.006,218.612,-4.786,23.767,232.893,294.046,23.787,-0.002,1.647,288.037,-3.761,27.692,1.681,286.727,0.097,121.584,27.692,0.006,288.4,0.001,0.092,1511.96,1.659,209.075,1.689,287.864,0.228,285.034,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.796,292.809,287.62,98.335,-0.002,374.204,287.399,288.147,0.101,0.094,289.406,-23.842,0.212,-0.733,288.088,0,0.101,0.002,23.765,4.405,-1.258,73.859,79.149,0.002,0.096,285.96,-6.36,0.001,287.983,0.002,-36.835,289.312,27.082,-0.002,287.924,0.096,1.657,23.79,286.794,23.747,2.795,1.691,23.739,0.097,0.006,218.636,-4.81,23.768,232.917,294.046,23.787,-0.002,1.646,288.281,-3.594,27.692,1.681,287.03,0.097,121.572,27.692,0.006,287.983,0.001,0.092,1512.318,1.657,208.932,1.69,287.924,0.227,285.065,23.73,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.787,292.721,287.589,98.514,-0.002,374.251,287.549,288.388,0.101,0.093,289.315,-22.252,0.212,-0.733,288.21,0,0.101,0.002,23.765,4.405,-1.234,73.376,78.49,0.002,0.096,286.019,-6.312,0.001,288.133,0.002,-36.491,246.959,28.186,-0.002,288.014,0.096,1.657,23.788,286.437,23.742,2.39,1.69,23.738,0.097,0.006,218.612,-4.882,23.768,232.893,294.046,23.788,-0.002,1.646,288.009,-3.666,27.679,1.681,286.817,0.097,121.596,27.679,0.006,288.133,0.001,0.092,1512.198,1.659,208.908,1.69,287.836,0.227,285.065,23.726,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.791,292.84,287.473,98.451,-0.002,374.132,287.37,288.357,0.101,0.094,289.556,-22.252,0.212,-0.805,288.238,0,0.102,0.002,23.765,4.405,-1.353,73.296,78.851,0.002,0.096,286.11,-6.336,0.002,288.522,0.002,-36.048,251.197,28.186,-0.002,288.046,0.096,1.659,23.79,286.587,23.74,2.652,1.689,23.734,0.097,0.006,218.564,-4.882,23.768,232.988,294.046,23.79,-0.002,1.646,288.131,-3.642,27.679,1.681,286.88,0.097,121.537,27.679,0.006,288.522,0.001,0.092,1511.602,1.66,208.86,1.691,287.926,0.227,285.096,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.791,292.84,287.473,98.451,-0.002,374.132,287.37,288.357,0.101,0.094,289.556,-22.252,0.212,-0.805,288.238,0,0.102,0.002,23.765,4.405,-1.353,73.296,78.851,0.002,0.096,286.11,-6.336,0.002,288.522,0.002,-36.048,251.197,28.186,-0.002,288.046,0.096,1.659,23.79,286.587,23.74,2.652,1.689,23.734,0.097,0.006,218.564,-4.882,23.768,232.988,294.046,23.79,-0.002,1.646,288.131,-3.642,27.679,1.681,286.88,0.097,121.537,27.679,0.006,288.522,0.001,0.092,1511.602,1.66,208.86,1.691,287.926,0.227,285.096,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.789,292.812,287.62,98.213,-0.002,374.013,287.759,288.323,0.101,0.094,289.465,-22.252,0.213,-0.757,288.264,0,0.101,0.002,23.766,4.405,-1.282,73.699,78.566,0.002,0.095,286.11,-6.336,0.002,288.04,0.002,-36.813,290.502,28.186,-0.002,287.921,0.096,1.658,23.793,286.587,23.742,2.414,1.69,23.733,0.096,0.006,218.493,-4.834,23.765,232.893,294.046,23.781,-0.002,1.647,288.221,-3.594,27.679,1.677,286.911,0.097,121.644,27.679,0.006,288.04,0.001,0.091,1510.053,1.661,208.741,1.69,287.683,0.228,285.156,23.727,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.787,292.69,287.441,98.208,-0.002,373.965,287.458,288.235,0.101,0.094,289.287,-22.252,0.213,-0.9,288.176,0,0.101,0.002,23.766,4.405,-1.234,73.779,79.142,0.002,0.095,285.929,-6.384,0.001,288.196,0.002,-36.674,247.934,27.353,-0.002,288.136,0.096,1.662,23.79,286.465,23.742,2.986,1.691,23.739,0.096,0.006,218.516,-4.763,23.765,232.869,294.046,23.788,-0.002,1.647,288.04,-3.666,27.727,1.677,286.789,0.097,121.525,27.727,0.006,288.196,0.001,0.092,1511.841,1.659,208.622,1.688,287.898,0.228,285.094,23.729,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.794,292.781,287.742,98.762,-0.002,373.918,287.609,288.06,0.101,0.094,289.647,-20.663,0.213,-0.805,288.298,0,0.101,0.002,23.766,4.405,-1.377,73.296,79.08,0.002,0.095,285.988,-6.265,0.001,288.343,0.002,-36.084,249.039,27.353,-0.002,288.105,0.096,1.659,23.791,286.167,23.739,2.676,1.693,23.728,0.096,0.006,218.516,-4.763,23.765,232.845,294.046,23.786,-0.002,1.647,288.071,-3.69,27.727,1.677,286.761,0.097,121.489,27.727,0.006,288.343,0.001,0.092,1511.364,1.658,208.622,1.691,287.807,0.228,285.034,23.731,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.794,292.84,287.742,98.456,-0.002,373.918,287.311,288.06,0.101,0.094,289.647,-20.663,0.212,-0.805,288.298,0.001,0.101,0.002,23.763,4.405,-1.282,73.296,79.149,0.002,0.096,286.079,-6.145,0.001,288.343,0.002,-36.084,279.647,27.353,-0.002,288.105,0.096,1.659,23.791,286.496,23.739,2.676,1.693,23.728,0.096,0.006,218.516,-4.763,23.769,232.845,294.046,23.786,-0.002,1.647,288.068,-3.666,27.727,1.678,286.877,0.097,121.489,27.727,0.006,288.343,0.001,0.092,1511.364,1.658,208.622,1.691,287.807,0.228,285.065,23.731,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.786,292.724,287.441,98.086,-0.002,373.894,287.612,288.264,0.1,0.094,289.406,-23.842,0.212,-0.853,288.383,0.001,0.101,0.002,23.763,4.405,-1.21,73.699,78.559,0.002,0.096,286.079,-6.217,0.001,287.719,0.002,-36.742,291.39,27.353,-0.002,288.017,0.096,1.658,23.791,286.556,23.739,2.676,1.69,23.734,0.096,0.006,218.516,-4.763,23.769,232.798,294.046,23.791,-0.002,1.647,288.19,-3.642,27.727,1.678,286.761,0.097,121.608,27.727,0.006,287.719,0.001,0.092,1511.841,1.657,208.527,1.69,287.958,0.228,285.065,23.724,-37.815,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.786,292.662,287.563,98.208,-0.002,373.751,287.549,288.176,0.101,0.094,289.528,-23.842,0.212,-0.853,288.295,0.001,0.102,0.002,23.763,4.405,-1.425,73.779,78.559,0.002,0.096,285.96,-6.312,0.001,288.071,0.002,-36.77,254.878,26.962,-0.002,287.952,0.096,1.659,23.788,286.496,23.738,3.344,1.69,23.736,0.096,0.006,218.493,-4.858,23.769,232.845,294.046,23.787,-0.002,1.647,288.068,-3.69,28.16,1.678,286.877,0.097,121.608,28.16,0.006,288.071,0.001,0.092,1511.006,1.66,208.36,1.691,287.892,0.228,284.946,23.732,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.788,292.781,287.561,98.514,-0.002,373.775,287.43,288.204,0.101,0.094,289.406,-20.663,0.215,-0.71,288.323,0.001,0.101,0.002,23.76,4.405,-1.115,73.699,78.782,0.002,0.095,285.929,-6.241,0.001,288.224,0.002,-36.087,247.778,26.962,-0.002,287.986,0.096,1.658,23.788,286.584,23.739,2.438,1.689,23.732,0.096,0.006,218.493,-4.667,23.767,232.821,294.046,23.789,-0.002,1.647,288.309,-3.69,28.16,1.678,287.058,0.097,121.596,28.16,0.006,288.224,0.001,0.092,1511.364,1.659,208.264,1.689,287.867,0.227,285.153,23.729,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.791,292.721,287.47,98.399,-0.002,373.727,287.49,288.295,0.101,0.094,289.315,-23.842,0.215,-0.9,288.295,0.001,0.101,0.002,23.76,4.405,-1.258,73.779,79.08,0.002,0.095,286.082,-6.241,0.002,288.403,0.002,-36.137,288.213,26.962,-0.002,288.046,0.096,1.66,23.789,286.559,23.739,2.604,1.689,23.732,0.096,0.006,218.397,-4.763,23.767,232.798,294.046,23.786,-0.002,1.647,288.165,-3.666,28.16,1.678,287.033,0.097,121.596,28.16,0.006,288.403,0.001,0.092,1511.96,1.658,208.312,1.689,287.926,0.227,285.307,23.732,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.786,292.899,287.589,98.456,-0.002,373.465,287.49,288.145,0.101,0.093,289.672,-23.842,0.215,-0.781,288.145,0.001,0.101,0.002,23.76,4.405,-1.139,73.699,78.566,0.002,0.095,286.142,-6.265,0.002,287.867,0.002,-36.817,291.393,26.962,-0.002,287.986,0.096,1.659,23.786,286.618,23.741,2.986,1.694,23.738,0.096,0.006,218.445,-4.667,23.767,232.845,294.046,23.786,-0.002,1.647,288.162,-3.666,28.16,1.678,286.971,0.097,121.68,28.16,0.006,287.867,0.001,0.092,1512.437,1.658,208.193,1.692,287.926,0.227,285.187,23.729,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.792,292.871,287.708,98.393,-0.002,373.608,287.461,288.238,0.101,0.094,289.315,-22.252,0.215,-0.71,288.357,0.001,0.101,0.002,23.76,4.405,-1.067,73.296,78.928,0.002,0.095,285.96,-6.265,0.001,288.043,0.002,-36.838,256.526,26.962,-0.002,287.983,0.096,1.658,23.795,286.437,23.736,1.46,1.691,23.73,0.096,0.006,218.469,-4.81,23.767,232.774,294.046,23.789,-0.002,1.647,288.221,-3.714,28.16,1.678,286.911,0.097,121.656,28.16,0.006,288.043,0.001,0.092,1512.079,1.659,208.121,1.69,287.864,0.227,285.185,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.791,292.631,287.529,98.15,-0.002,373.56,287.518,288.176,0.101,0.094,289.434,-23.842,0.212,-0.853,288.176,0.001,0.101,0.002,23.766,4.405,-1.353,73.779,78.782,0.002,0.095,285.963,-6.145,0.001,288.167,0.003,-36.563,249.099,28.148,-0.002,288.167,0.096,1.657,23.789,286.559,23.739,2.795,1.693,23.734,0.096,0.006,218.373,-4.739,23.765,232.702,294.046,23.784,-0.002,1.647,287.918,-3.642,27.736,1.677,286.905,0.097,121.656,27.736,0.005,288.167,0.002,0.092,1511.96,1.659,208.002,1.692,287.929,0.227,285.307,23.728,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.79,292.781,287.529,98.208,-0.002,373.512,287.49,288.417,0.101,0.094,289.375,-20.663,0.212,-0.805,288.298,0.001,0.102,0.002,23.766,4.405,-1.234,73.296,78.705,0.002,0.095,286.139,-6.312,0.001,288.224,0.002,-36.048,286.63,28.148,-0.002,288.105,0.096,1.658,23.79,286.675,23.739,3.034,1.693,23.733,0.096,0.006,218.326,-4.858,23.765,232.726,294.046,23.785,-0.002,1.647,288.097,-3.618,27.736,1.677,286.786,0.097,121.584,27.736,0.005,288.224,0.001,0.092,1511.006,1.659,208.002,1.689,287.867,0.227,285.125,23.728,-37.815,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.789,292.572,287.589,98.208,-0.002,373.441,287.458,288.142,0.101,0.094,289.315,-19.073,0.212,-0.805,288.261,0.001,0.101,0.002,23.766,4.405,-1.186,73.538,78.705,0.002,0.095,286.17,-6.217,0.001,287.867,0.002,-36.806,290.439,28.148,-0.002,287.986,0.096,1.656,23.786,286.587,23.741,3.034,1.692,23.731,0.096,0.006,218.397,-4.739,23.765,232.678,294.046,23.783,-0.002,1.647,288.068,-3.666,27.736,1.677,286.758,0.097,121.692,27.736,0.005,287.867,0.001,0.092,1512.556,1.658,207.907,1.69,287.867,0.227,285.156,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.786,292.812,287.529,98.15,-0.002,373.465,287.402,288.326,0.101,0.094,289.375,-23.842,0.212,-0.805,288.267,0.001,0.101,0.002,23.766,4.405,-1.019,73.859,78.636,0.002,0.095,285.988,-6.312,0.002,288.105,0.002,-36.756,256.153,28.148,-0.002,287.986,0.096,1.656,23.786,286.584,23.746,3.01,1.691,23.735,0.096,0.006,218.349,-4.858,23.765,232.774,294.046,23.785,-0.002,1.647,288.128,-3.69,27.736,1.677,286.817,0.097,121.477,27.736,0.005,288.105,0.001,0.092,1511.364,1.658,207.764,1.693,287.926,0.227,285.153,23.732,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.792,292.662,287.529,97.848,-0.002,373.345,287.43,288.113,0.101,0.094,289.434,-22.252,0.212,-0.853,288.173,0.001,0.102,0.002,23.765,4.405,-1.043,73.618,79.004,0.002,0.096,286.017,-6.145,0.002,288.133,0.002,-36.702,284.724,27.547,-0.002,287.836,0.096,1.658,23.791,286.494,23.742,2.938,1.689,23.735,0.096,0.006,218.278,-4.763,23.768,232.702,294.046,23.786,-0.002,1.643,288.218,-3.666,28.537,1.678,286.908,0.097,121.62,28.537,0.006,288.133,0.001,0.092,1512.556,1.658,207.764,1.691,287.717,0.227,285.062,23.729,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.791,292.665,287.436,98.213,-0.002,373.298,287.552,288.238,0.101,0.094,289.222,-27.021,0.212,-0.829,288.298,0.001,0.101,0.002,23.765,4.405,-1.139,73.296,79.004,0.002,0.096,285.895,-6.36,0.002,288.162,0.002,-36.112,285.023,27.547,-0.002,287.864,0.096,1.657,23.791,286.372,23.743,2.199,1.692,23.734,0.096,0.006,218.302,-4.882,23.768,232.655,294.046,23.782,-0.002,1.643,288.193,-3.642,28.537,1.678,286.942,0.097,121.62,28.537,0.006,288.162,0.001,0.092,1511.96,1.657,207.788,1.689,287.745,0.227,285,23.732,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.79,292.719,287.589,97.901,-0.002,373.274,287.427,288.235,0.101,0.094,289.553,-23.842,0.212,-0.829,288.295,0.001,0.101,0.002,23.765,4.405,-0.9,73.779,78.775,0.002,0.096,286.108,-6.265,0.002,287.955,0.002,-36.806,289.635,27.547,-0.002,287.895,0.096,1.658,23.791,286.465,23.74,2.104,1.693,23.734,0.096,0.006,218.254,-4.81,23.768,232.655,294.046,23.782,-0.002,1.643,288.162,-3.737,28.537,1.678,286.911,0.096,121.644,28.537,0.006,287.955,0.001,0.092,1511.483,1.661,207.573,1.69,287.597,0.227,285.213,23.732,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.786,292.899,287.376,98.034,-0.002,373.25,287.787,288.173,0.101,0.093,289.222,-23.842,0.212,-0.876,288.173,0.001,0.102,0.002,23.765,4.405,-1.139,73.618,78.935,0.002,0.096,285.778,-6.336,0.001,287.748,0.002,-36.749,263.626,27.547,-0.002,288.224,0.096,1.659,23.788,286.434,23.741,1.818,1.692,23.73,0.096,0.006,218.278,-4.93,23.768,232.583,294.046,23.784,-0.002,1.643,288.099,-3.737,28.537,1.678,286.968,0.097,121.549,28.537,0.006,287.748,0.001,0.092,1511.245,1.659,207.454,1.689,287.926,0.227,285.122,23.727,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.786,292.781,287.651,98.028,-0.002,373.059,287.549,288.417,0.1,0.094,289.318,-22.252,0.214,-0.781,288.238,0.001,0.101,0.002,23.765,4.405,-1.306,73.296,78.782,0.002,0.096,285.9,-6.312,0.002,288.252,0.002,-36.688,250.792,27.588,-0.002,288.074,0.096,1.659,23.79,286.437,23.743,3.272,1.691,23.73,0.096,0.006,218.278,-4.763,23.764,232.631,294.046,23.79,-0.002,1.647,288.252,-3.69,27.014,1.677,286.883,0.097,121.608,27.014,0.006,288.252,0.002,0.092,1511.96,1.659,207.525,1.69,287.895,0.229,285.006,23.732,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.792,292.721,287.407,98.028,-0.002,373.107,287.549,288.176,0.101,0.094,289.193,-23.842,0.214,-0.781,288.235,0.001,0.101,0.002,23.765,4.405,-1.139,73.779,78.782,0.002,0.096,285.9,-6.36,0.002,288.133,0.002,-36.399,250.792,27.588,-0.002,288.014,0.096,1.657,23.791,286.437,23.739,2.843,1.69,23.733,0.096,0.006,218.326,-4.81,23.764,232.535,294.046,23.782,-0.002,1.647,288.19,-3.761,27.014,1.677,286.939,0.097,121.441,27.014,0.006,288.133,0.001,0.091,1511.006,1.661,207.478,1.689,287.895,0.229,285.006,23.734,-37.815,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.792,292.809,287.348,97.534,-0.002,373.107,287.399,288.176,0.101,0.094,289.253,-23.842,0.214,-0.781,288.235,0.001,0.101,0.002,23.765,4.405,-1.568,73.779,78.775,0.002,0.096,285.841,-6.265,0.002,288.284,0.002,-36.095,292.249,27.588,-0.002,288.105,0.096,1.657,23.791,286.616,23.742,2.748,1.69,23.729,0.096,0.006,218.326,-4.739,23.764,232.535,294.046,23.782,-0.002,1.647,288.218,-3.714,27.014,1.677,286.908,0.097,121.441,27.014,0.006,288.284,0.001,0.092,1511.006,1.661,207.454,1.69,287.748,0.229,285.006,23.728,-37.815,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.789,292.902,287.529,98.028,-0.002,373.012,287.492,288.386,0.101,0.094,289.434,-27.021,0.214,-0.876,288.147,0.001,0.102,0.002,23.765,4.405,-1.115,73.859,79.073,0.002,0.096,285.988,-6.312,0.001,287.685,0.002,-36.806,295.157,27.588,-0.002,288.102,0.096,1.659,23.789,286.525,23.743,2.986,1.692,23.728,0.096,0.006,218.159,-4.739,23.764,232.583,294.046,23.788,-0.002,1.647,287.98,-3.737,27.014,1.677,286.968,0.097,121.668,27.014,0.006,287.685,0.001,0.092,1510.887,1.661,207.335,1.694,287.745,0.229,285.153,23.727,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804529,23.791,292.6,287.501,98.15,-0.002,372.916,287.546,288.207,0.101,0.094,289.465,-25.431,0.213,-0.757,288.326,0.001,0.102,0.002,23.763,4.405,-0.853,73.859,78.782,0.002,0.095,285.988,-6.336,0.001,287.955,0.002,-36.803,288.448,27.588,-0.002,287.895,0.096,1.657,23.784,286.644,23.739,2.986,1.691,23.734,0.096,0.006,218.159,-4.81,23.765,232.559,294.046,23.783,-0.002,1.649,288.221,-3.714,27.014,1.679,286.971,0.097,121.549,27.014,0.006,287.955,0.002,0.092,1511.722,1.658,207.144,1.69,287.895,0.227,285.034,23.734,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
